# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
1573.35907214, 797.717677136, 2.21, 1072.88540691
1562.6459835, 790.764379856, 2.2, 1069.73198334
1551.96444143, 783.83719804, 2.19, 1066.57609108
1541.31447071, 776.936140306, 2.18, 1063.41771148
1530.6960963, 770.061215331, 2.17, 1060.25682564
1520.10934337, 763.212431865, 2.16, 1057.09341446
1509.55423726, 756.389798725, 2.15, 1053.9274586
1499.03080352, 749.593324792, 2.14, 1050.75893846
1488.53906788, 742.823019022, 2.13, 1047.58783423
1478.0790563, 736.078890438, 2.12, 1044.41412582
1467.65079491, 729.360948136, 2.11, 1041.23779291
1457.25431006, 722.669201283, 2.1, 1038.05881493
1446.88962831, 716.003659121, 2.09, 1034.87717102
1436.55677642, 709.364330963, 2.08, 1031.69284009
1426.25578137, 702.751226199, 2.07, 1028.50580076
1415.98667034, 696.164354296, 2.06, 1025.31603138
1405.74947076, 689.603724795, 2.05, 1022.12351003
1395.54421025, 683.069347317, 2.04, 1018.92821449
1385.37091666, 676.561231563, 2.03, 1015.73012228
1375.22961808, 670.07938731, 2.02, 1012.52921059
1365.12034281, 663.623824419, 2.01, 1009.32545634
1355.0431194, 657.194552834, 2.0, 1006.11883612
1344.99797663, 650.791582581, 1.99, 1002.90932624
1334.98494351, 644.414923767, 1.98, 999.696902666
1325.0040493, 638.064586593, 1.97, 996.481541065
1315.05532351, 631.740581335, 1.96, 993.263216756
1305.13879588, 625.442918369, 1.95, 990.041904741
1295.25449642, 619.171608153, 1.94, 986.817579677
1285.40245539, 612.926661233, 1.93, 983.590215865
1275.5827033, 606.708088253, 1.92, 980.359787267
1265.79527094, 600.515899948, 1.91, 977.126267481
1256.04018935, 594.350107144, 1.9, 973.889629735
1246.31748985, 588.210720764, 1.89, 970.649846886
1236.62720402, 582.097751829, 1.88, 967.406891411
1226.96936374, 576.011211457, 1.87, 964.160735397
1217.34400114, 569.951110866, 1.86, 960.911350539
1207.75114866, 563.917461376, 1.85, 957.658708126
1198.19083901, 557.910274406, 1.84, 954.402779032
1188.66310523, 551.929561482, 1.83, 951.143533721
1179.1679806, 545.975334235, 1.82, 947.880942219
1169.70549876, 540.047604402, 1.81, 944.614974125
1160.27569362, 534.14638383, 1.8, 941.345598582
